683665,0.0
684057,0.0
684681,1.0
687448,1.0
687452,0.0
687457,1.0
687586,1.0
687590,1.0
687600,1.0
687780,0.0
687787,0.0
687794,0.0
687800,1.0
687807,1.0
687816,0.0
687980,1.0
687983,1.0
688000,1.0
688001,0.0
688018,1.0
688021,1.0
688022,1.0
688026,0.0
688029,1.0
713869,1.0
717431,0.0
722046,0.0
724825,1.0
724828,1.0
724855,0.0
724874,1.0
749711,1.0
749713,0.0
749715,0.0
749716,0.0
749717,0.0
753538,0.0
753539,1.0
753548,0.0
753554,0.0
753555,1.0
753558,0.0
753563,1.0
753569,1.0
753582,0.0
753586,0.0
753594,0.0
753596,0.0
753597,1.0
753600,1.0
753601,0.0
753605,0.0
753607,1.0
753610,0.0
753612,0.0
753615,1.0
753621,0.0
753623,0.0
905937,1.0
905938,0.0
905939,0.0
905944,0.0
905946,0.0
905947,0.0
905948,1.0
905949,1.0
905951,1.0
905952,0.0
905954,1.0
905956,1.0
905957,1.0
905958,0.0
905959,0.0
905961,0.0
905965,0.0
905967,1.0
905968,1.0
905969,0.0
905970,1.0
905972,0.0
905974,0.0
905975,1.0
905991,0.0
906763,0.0
906765,0.0
906790,0.0
906795,0.0
906800,0.0
906801,1.0
906807,1.0
906814,1.0
906817,0.0
906818,0.0
906820,0.0
906825,1.0
906830,1.0
906832,0.0
906833,0.0
906836,0.0
906838,1.0
906839,1.0
906842,0.0
906843,0.0
906844,0.0
906848,0.0
906849,1.0
906850,1.0
906852,0.0
906854,0.0
906856,0.0
906861,0.0
906865,0.0
906870,0.0
906873,1.0
907000,0.0
907043,0.0
907053,0.0
907055,0.0
907056,0.0
907059,1.0
907061,0.0
907067,0.0
907069,0.0
907070,1.0
907071,1.0
907072,1.0
907073,0.0
907169,0.0
907269,1.0
907272,0.0
907274,0.0
907275,1.0
907276,1.0
907277,0.0
907281,0.0
907282,1.0
907284,0.0
907290,1.0
907295,1.0
907299,0.0
907311,0.0
907319,0.0
907391,0.0
907785,0.0
907786,0.0
907787,0.0
907789,0.0
907790,0.0
907798,1.0
907799,0.0
908121,0.0
908124,1.0
908128,1.0
908132,1.0
908135,1.0
908136,0.0
908146,1.0
908147,1.0
908149,1.0
908152,1.0
908156,0.0
908158,0.0
908440,0.0
908442,1.0
908446,1.0
908448,0.0
908454,0.0
908458,1.0
908461,1.0
908463,1.0
908468,1.0
908472,1.0
908473,1.0
908477,1.0
908482,1.0
909251,0.0
909252,0.0
909255,0.0
909256,0.0
909257,1.0
909260,0.0
909696,0.0
909697,0.0
909701,0.0
909702,0.0
909703,0.0
909704,0.0
909709,1.0
909711,1.0
909715,0.0
909716,0.0
909722,1.0
909723,1.0
909727,1.0
909729,1.0
909730,0.0
909737,0.0
909743,0.0
909745,1.0
909746,1.0
909748,1.0
909749,0.0
909754,1.0
909755,0.0
909773,0.0
909784,1.0
909904,1.0
909905,1.0
909907,1.0
910209,1.0
910401,0.0
910545,0.0
910546,0.0
910554,1.0
910566,0.0
910567,0.0
910568,0.0
910687,0.0
910688,0.0
910689,1.0
910692,0.0
910696,1.0
910703,0.0
910704,0.0
910705,1.0
910706,0.0
910707,0.0
910710,0.0
910784,0.0
910849,0.0
910852,0.0
910853,0.0
910899,1.0
910906,0.0
910908,1.0
910910,1.0
910919,0.0
910925,0.0
910934,0.0
910935,0.0
910941,1.0
910942,0.0
910944,0.0
910947,0.0
910948,1.0
910951,1.0
917486,0.0
924100,0.0
924102,0.0
924105,0.0
924107,0.0
924110,0.0
924188,1.0
924189,1.0
924239,0.0
924241,1.0
924244,0.0
924246,1.0
924247,0.0
924250,1.0
925338,0.0
925341,0.0
925345,0.0
925349,1.0
930082,1.0
930297,1.0
946357,1.0
946358,0.0
946363,0.0
946367,1.0
946369,1.0
946370,1.0
946372,1.0
946373,1.0
946377,1.0
949088,0.0
949092,1.0
949155,0.0
949156,0.0
949157,0.0
949158,0.0
949162,1.0
949165,0.0
949166,0.0
949167,1.0
949168,1.0
949170,1.0
949174,0.0
949175,1.0
971774,1.0
998184,1.0
998189,0.0
1240121,1.0
1240124,1.0
1240125,1.0
1240137,1.0
1240140,0.0
1240141,1.0
1240145,0.0
1240147,0.0
1240151,1.0
1240155,0.0
1240161,0.0
1240170,1.0
1240172,1.0
1240178,0.0
1240181,0.0
1240185,0.0
1240189,0.0
1240193,0.0
1240199,1.0
1240206,0.0
1240209,0.0
1240217,0.0
1240222,1.0
1240223,0.0
1240224,0.0
1240227,1.0
1247871,0.0
1287706,0.0
1290765,1.0
1290767,1.0
1290769,1.0
1290771,1.0
1290801,1.0
1290807,1.0
1290808,0.0
1290813,1.0
1290814,1.0
1290905,0.0
1290906,0.0
1290922,1.0
1295740,0.0
1295741,0.0
1295743,0.0
1297438,1.0
1297440,1.0
1297446,0.0
1298136,0.0
1298151,0.0
1298154,1.0
1298156,0.0
1298167,0.0
1298168,1.0
1298218,0.0
1298221,0.0
1298234,1.0
1298348,0.0
1298350,1.0
1298355,0.0
1298358,0.0
1298363,0.0
1298534,1.0
1298537,1.0
1298538,1.0
1299051,0.0
1299064,0.0
1299067,0.0
1299070,0.0
1299073,1.0
1299080,0.0
1303896,1.0
1303901,0.0
1303910,1.0
1303911,1.0
1303912,1.0
1322212,1.0
1322213,1.0
1323913,0.0
1327765,1.0
1327768,0.0
1327769,0.0
1327773,1.0
1327774,0.0
1327775,0.0
1327776,1.0
1330933,0.0
1330947,0.0
1330948,1.0
1330950,0.0
1330960,0.0
1330964,1.0
1330969,1.0
1330972,1.0
1330973,1.0
1330977,1.0
1330981,0.0
1330982,0.0
1330983,0.0
1330984,0.0
1330985,0.0
1330986,1.0
1330987,0.0
1330993,1.0
1330994,1.0
1331031,0.0
1331032,0.0
1331033,1.0
1331034,0.0
1331036,0.0
1331037,0.0
1331038,0.0
1331043,0.0
1331046,0.0
1331049,0.0
1331050,1.0
1333014,0.0
1333015,0.0
1479987,1.0
1479988,1.0
1479991,1.0
1479992,1.0
1479993,1.0
1479994,1.0
1479995,1.0
1480358,1.0
1480359,1.0
1480360,1.0
1480361,1.0
1480362,1.0
1480364,1.0
1480366,1.0
1480367,1.0
1480371,1.0
1480372,1.0
1480374,1.0
1503361,1.0
1503362,1.0
1503363,1.0
1503364,1.0
1503365,1.0
1503366,1.0
1503367,1.0
1503368,1.0
1503369,1.0
1503370,1.0
1503371,1.0
1503374,1.0
1509073,1.0
1509074,1.0
1524414,1.0
1524415,1.0
1524416,1.0
1524417,1.0
1524418,1.0
1524419,1.0
1659817,1.0
1659818,1.0
1659819,1.0
1659820,1.0
1659823,1.0
1659928,1.0
1660034,1.0
1660035,1.0
1660036,1.0
1674021,1.0
1789883,1.0
2162949,1.0
2164691,1.0
