684057,0.0
684059,0.0
684681,1.0
687452,0.0
687457,1.0
687505,0.0
687568,0.0
687586,1.0
687596,1.0
687600,1.0
687802,0.0
687807,1.0
687814,1.0
687816,1.0
687819,1.0
687983,1.0
688000,0.0
688006,0.0
688010,1.0
688013,1.0
688015,0.0
688018,0.0
688021,0.0
688023,0.0
688058,1.0
688121,1.0
713899,0.0
724831,1.0
724855,1.0
724866,1.0
724868,1.0
724869,1.0
724873,1.0
724874,1.0
735784,1.0
749712,1.0
749713,0.0
749715,1.0
753532,1.0
753535,0.0
753538,0.0
753548,0.0
753552,0.0
753556,0.0
753558,1.0
753559,1.0
753564,0.0
753565,1.0
753566,1.0
753573,1.0
753582,1.0
753583,1.0
753594,0.0
753596,0.0
753604,0.0
753605,0.0
753608,0.0
753610,0.0
753614,0.0
753621,1.0
753622,1.0
753623,1.0
753624,1.0
905933,1.0
905936,0.0
905937,1.0
905938,0.0
905943,1.0
905944,0.0
905945,0.0
905946,1.0
905948,1.0
905952,0.0
905956,1.0
905958,0.0
905965,0.0
905970,1.0
905973,1.0
905978,0.0
905980,1.0
905981,1.0
905983,0.0
905986,0.0
905991,0.0
906746,1.0
906763,0.0
906765,0.0
906792,1.0
906795,1.0
906800,0.0
906803,1.0
906805,0.0
906813,1.0
906817,1.0
906820,0.0
906821,1.0
906823,1.0
906824,0.0
906827,1.0
906830,1.0
906831,0.0
906832,0.0
906833,0.0
906834,1.0
906841,1.0
906843,0.0
906844,0.0
906846,0.0
906850,1.0
906851,0.0
906856,0.0
906862,0.0
906870,0.0
906872,0.0
906873,1.0
906999,1.0
907042,1.0
907043,1.0
907044,0.0
907053,0.0
907060,1.0
907063,0.0
907066,1.0
907067,1.0
907073,0.0
907169,0.0
907176,1.0
907268,0.0
907272,0.0
907277,0.0
907281,0.0
907286,0.0
907290,1.0
907295,1.0
907298,1.0
907311,0.0
907320,0.0
907322,1.0
907323,1.0
907391,0.0
907785,1.0
907786,0.0
907787,0.0
907788,0.0
907789,0.0
907794,0.0
