684057,1.0
684072,1.0
687448,0.0
687505,0.0
687596,1.0
687600,1.0
687794,0.0
687804,1.0
687815,1.0
687819,1.0
687820,0.0
687995,1.0
687997,1.0
688001,0.0
688006,1.0
688007,1.0
688011,1.0
688014,1.0
688021,1.0
688023,1.0
688025,1.0
688027,1.0
688031,1.0
713869,1.0
713878,1.0
713885,1.0
713899,1.0
722046,0.0
724825,0.0
724828,0.0
724831,0.0
724834,0.0
724855,0.0
724859,0.0
724868,0.0
724869,0.0
724870,0.0
724872,1.0
724874,0.0
724879,0.0
749711,1.0
749715,1.0
749716,1.0
749717,1.0
753531,0.0
753532,0.0
753533,0.0
753534,1.0
753538,0.0
753539,1.0
753541,0.0
753545,0.0
753546,0.0
753547,1.0
753551,1.0
753554,0.0
753555,0.0
753556,0.0
753564,1.0
753565,1.0
753569,0.0
753577,0.0
753578,0.0
753579,0.0
753581,0.0
753582,1.0
753586,1.0
753588,1.0
753589,1.0
753594,1.0
753595,0.0
753596,0.0
753599,1.0
753604,0.0
753607,1.0
753612,1.0
753623,0.0
905933,1.0
905934,1.0
905935,0.0
905936,0.0
905937,1.0
905939,0.0
905945,1.0
905946,1.0
905949,0.0
905952,1.0
905954,0.0
905955,0.0
905960,0.0
905961,0.0
905962,0.0
905967,1.0
905969,0.0
905972,0.0
905973,0.0
905974,0.0
905975,0.0
905976,0.0
905977,0.0
905978,0.0
905981,0.0
905990,0.0
906693,0.0
906696,0.0
906763,1.0
906793,0.0
906795,0.0
906803,0.0
906804,0.0
906807,1.0
906808,1.0
906812,1.0
906813,1.0
906814,0.0
906815,0.0
906818,0.0
906820,0.0
906823,1.0
906828,0.0
906830,0.0
906831,1.0
906834,1.0
906838,1.0
906839,0.0
906843,1.0
906844,0.0
906846,1.0
906847,1.0
906851,1.0
906853,0.0
906855,0.0
906856,0.0
906862,1.0
906865,0.0
906872,0.0
906875,1.0
906877,1.0
907045,1.0
907050,0.0
907051,1.0
907053,1.0
907055,1.0
907056,1.0
907058,0.0
907059,0.0
907061,0.0
907064,0.0
907067,0.0
907069,0.0
907071,0.0
907171,0.0
907172,0.0
907173,1.0
907175,1.0
907176,1.0
907268,1.0
907271,0.0
907272,1.0
907273,1.0
907274,1.0
907275,0.0
907277,1.0
907280,0.0
907282,1.0
907285,0.0
907290,0.0
907311,0.0
907312,0.0
907313,0.0
907322,1.0
907323,1.0
907391,1.0
907788,1.0
907790,0.0
907791,1.0
907794,0.0
907795,0.0
