683667,0.0
684062,1.0
684072,1.0
684681,1.0
687448,0.0
687561,0.0
687568,1.0
687596,0.0
687777,1.0
687798,1.0
687799,0.0
687800,0.0
687807,1.0
687814,0.0
687815,0.0
687816,0.0
687819,1.0
687820,1.0
687821,1.0
687829,0.0
687980,0.0
687984,0.0
687997,1.0
688000,0.0
688001,1.0
688006,1.0
688007,1.0
688010,0.0
688011,0.0
688014,1.0
688015,0.0
688018,1.0
688021,1.0
688022,0.0
688023,1.0
688027,1.0
688029,0.0
688058,1.0
688086,0.0
722046,0.0
722058,0.0
724812,0.0
724831,0.0
724838,0.0
724839,0.0
724858,0.0
724859,1.0
724863,1.0
724869,0.0
724870,0.0
724874,1.0
724878,1.0
735784,1.0
749709,1.0
749710,1.0
749713,0.0
749715,1.0
749716,1.0
749717,1.0
753532,1.0
753533,0.0
753534,0.0
753539,1.0
753540,1.0
753547,1.0
753551,1.0
753553,0.0
753554,1.0
753556,0.0
753559,0.0
753566,0.0
753570,0.0
753572,0.0
753576,0.0
753577,0.0
753578,0.0
753579,1.0
753583,1.0
753584,1.0
753588,1.0
753589,1.0
753592,0.0
753595,1.0
753597,0.0
753601,0.0
753604,0.0
753611,1.0
753612,1.0
753614,1.0
753615,1.0
753621,1.0
753623,1.0
905935,0.0
905939,1.0
905941,1.0
905944,1.0
905945,1.0
905948,1.0
905950,0.0
905951,1.0
905960,1.0
905963,0.0
905967,1.0
905968,1.0
905970,1.0
905971,0.0
905973,0.0
905975,0.0
905979,0.0
905980,1.0
905983,0.0
905989,1.0
905990,1.0
906746,1.0
906791,0.0
906792,0.0
906795,1.0
906797,1.0
906801,1.0
906805,0.0
906808,1.0
906812,1.0
906814,0.0
906817,1.0
906818,1.0
906823,0.0
906825,0.0
906830,0.0
906833,0.0
906841,1.0
906847,1.0
906849,0.0
906850,0.0
906851,0.0
906852,1.0
906853,1.0
906854,1.0
906855,1.0
906856,0.0
906861,1.0
906870,0.0
906875,0.0
906999,0.0
907045,0.0
907046,1.0
907048,0.0
907051,1.0
907053,0.0
907056,1.0
907058,0.0
907061,0.0
907062,0.0
907065,1.0
907066,1.0
907072,0.0
907172,1.0
907173,0.0
907269,1.0
907271,0.0
907275,0.0
907276,0.0
907281,0.0
907282,1.0
907284,0.0
907287,1.0
907290,0.0
907291,0.0
907295,0.0
907298,0.0
907318,0.0
907319,0.0
907785,0.0
907787,1.0
907788,1.0
907792,0.0
907794,1.0
907795,1.0
907796,0.0
907798,1.0
908119,0.0
908120,0.0
908128,0.0
908129,1.0
908134,0.0
908135,1.0
908143,1.0
908149,1.0
908150,1.0
908156,0.0
908442,1.0
908444,1.0
908445,1.0
908449,1.0
908451,1.0
