684681,1.0
687777,1.0
687787,1.0
687798,1.0
687799,1.0
687804,1.0
687807,1.0
687814,1.0
687815,1.0
687816,1.0
687819,1.0
687985,0.0
687997,1.0
688001,0.0
688007,1.0
688013,1.0
688018,1.0
688021,1.0
688025,1.0
688031,1.0
688086,0.0
688087,0.0
713899,1.0
717431,0.0
722046,1.0
724825,0.0
724828,0.0
724839,0.0
724855,1.0
724863,1.0
724868,1.0
724874,1.0
749712,1.0
749714,1.0
749716,1.0
749717,1.0
753532,0.0
753534,1.0
753538,0.0
753545,0.0
753551,1.0
753552,1.0
753556,0.0
753575,1.0
753577,0.0
753578,0.0
753583,1.0
753586,1.0
753588,1.0
753589,1.0
753592,1.0
753596,0.0
753599,1.0
753604,0.0
753607,1.0
753610,0.0
753611,1.0
753612,1.0
753614,1.0
753616,0.0
753623,0.0
905934,1.0
905936,0.0
905937,1.0
905943,1.0
905945,1.0
905948,0.0
905954,0.0
905955,0.0
905956,0.0
905959,1.0
905962,0.0
905967,1.0
905969,0.0
905970,1.0
905973,0.0
905974,0.0
905975,0.0
905976,0.0
905977,0.0
905980,0.0
905981,0.0
905989,1.0
906696,0.0
906793,0.0
906803,0.0
906807,0.0
906808,1.0
906812,1.0
906818,0.0
906820,0.0
906823,1.0
906828,0.0
906830,0.0
906834,1.0
906835,0.0
906843,0.0
906844,0.0
906851,1.0
906853,0.0
906856,0.0
906865,0.0
906870,0.0
906872,0.0
906999,0.0
907000,0.0
907044,0.0
907045,1.0
907055,0.0
907058,0.0
907059,0.0
907061,0.0
907062,0.0
907063,1.0
907067,0.0
907069,0.0
907171,0.0
907268,1.0
907275,0.0
907278,0.0
907280,0.0
907289,0.0
907299,0.0
907311,0.0
907312,0.0
907314,0.0
907322,1.0
907783,1.0
907786,1.0
907788,1.0
907790,0.0
907798,0.0
908122,1.0
908124,0.0
908125,0.0
908127,0.0
908141,0.0
908142,0.0
908146,0.0
908148,0.0
908156,0.0
908442,1.0
908443,1.0
908447,0.0
908448,0.0
908457,0.0
908461,1.0
908463,1.0
908472,1.0
908474,0.0
908475,1.0
908476,1.0
908480,1.0
908482,1.0
909248,0.0
909249,1.0
909260,1.0
909264,0.0
909697,1.0
909698,0.0
909699,0.0
909706,0.0
909708,0.0
909709,0.0
909713,0.0
909718,0.0
909719,0.0
909720,0.0
909722,0.0
909725,0.0
909726,0.0
909728,1.0
909736,1.0
909744,0.0
909748,1.0
909754,1.0
909756,0.0
909757,1.0
909759,0.0
909761,1.0
909769,1.0
909770,1.0
909771,1.0
909774,0.0
909779,1.0
909784,0.0
909904,1.0
909905,0.0
909907,1.0
909976,1.0
909977,1.0
910079,1.0
910546,0.0
910548,0.0
910554,1.0
910568,0.0
910692,1.0
910695,1.0
910781,0.0
910784,0.0
910853,0.0
910861,1.0
910899,1.0
910904,1.0
910908,1.0
910915,1.0
910921,0.0
910937,1.0
910947,0.0
911905,1.0
924100,1.0
924104,0.0
924111,0.0
924151,0.0
924187,1.0
924238,0.0
924240,1.0
924250,1.0
925339,0.0
925340,1.0
925347,1.0
930298,1.0
930299,1.0
930301,1.0
946354,1.0
946355,1.0
946360,1.0
946382,1.0
949090,1.0
949161,1.0
949164,1.0
949166,1.0
949168,1.0
949171,0.0
949172,0.0
949173,1.0
949174,1.0
949176,0.0
1240123,1.0
1240125,1.0
1240127,1.0
1240130,0.0
1240131,1.0
1240136,1.0
1240142,1.0
1240146,1.0
1240147,0.0
1240149,0.0
1240153,0.0
1240154,0.0
1240155,1.0
1240166,0.0
1240173,0.0
1240182,1.0
1240183,0.0
1240185,1.0
1240186,1.0
1240187,1.0
1240189,1.0
1240197,1.0
1240199,1.0
1240201,0.0
1240206,1.0
1240218,1.0
1240223,1.0
1240226,0.0
1247873,1.0
1287706,0.0
1290455,0.0
1290724,1.0
1290768,0.0
1290769,0.0
1290807,1.0
1290905,1.0
1290906,1.0
1290908,1.0
1297439,1.0
1298144,0.0
1298146,1.0
1298160,0.0
1298167,0.0
1298169,1.0
1298222,1.0
1298223,1.0
1298347,1.0
1298349,1.0
1298351,1.0
1298352,1.0
1298353,1.0
1298356,1.0
1298526,0.0
1298534,1.0
1298538,1.0
1298539,0.0
1299052,1.0
1299075,1.0
1299078,0.0
1299080,0.0
1299081,0.0
1303900,1.0
1322212,1.0
1322213,1.0
1323913,0.0
1330941,1.0
1330943,0.0
1330947,0.0
1330972,1.0
1330973,1.0
1330995,1.0
1331025,1.0
1331032,1.0
1331036,0.0
1331040,0.0
1331050,1.0
1479988,0.0
1480364,1.0
1480367,0.0
1480372,0.0
1503362,1.0
1503363,1.0
1503364,1.0
1503366,1.0
1503367,1.0
1503368,1.0
1524416,0.0
1659823,1.0
1660034,0.0
1660035,1.0
2162949,0.0
2164691,1.0
