100127983_at,10253_at,10371_at,1052_at,10628_at,10962_at,1117_at,1278_at,13_at,158295_at,164284_at,201161_at,221692_at,22943_at,23764_at,29940_at,3488_at,3995_at,4103_at,5142_at,5176_at,5352_at,53827_at,5480_at,54947_at,55612_at,57451_at,590_at,6275_at,6567_at,6662_at,7179_at,8092_at,84221_at,85027_at,8991_at,91607_at,9781_at,9882_at,9945_at,label
4.74,8.71,10.31,6.78,11.54,7.87,4.87,3.94,3.70,3.98,4.39,9.54,3.93,4.68,8.60,4.78,4.21,6.55,3.81,4.24,4.53,8.72,11.60,10.97,8.08,8.60,4.25,3.72,10.33,5.95,9.44,3.44,4.59,6.58,8.49,8.56,3.77,7.56,8.66,4.72,1.00
8.10,11.10,6.32,5.70,8.83,11.96,4.41,4.07,4.00,6.76,4.76,4.15,10.18,8.62,10.43,4.86,5.46,7.62,3.89,6.76,4.84,9.61,9.94,8.86,8.44,5.05,4.36,10.83,10.15,4.73,4.15,3.50,9.37,8.28,6.95,6.77,4.48,9.53,9.08,6.38,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.27,8.69,6.93,8.33,9.69,9.01,4.55,4.18,4.17,4.30,10.03,8.19,3.99,9.23,10.07,9.29,4.05,7.35,10.78,4.56,8.37,7.31,12.09,9.43,4.51,10.00,4.29,3.73,6.46,4.70,10.49,6.89,4.60,7.70,5.27,4.50,3.92,4.06,8.88,5.83,0.00
9.03,9.16,7.62,8.52,11.23,10.31,4.50,6.29,4.08,9.03,4.61,7.18,9.15,4.49,9.45,7.21,4.62,8.21,4.11,5.72,4.04,9.99,6.05,10.99,6.84,4.91,4.85,3.91,8.45,4.51,7.60,3.35,5.20,7.95,6.76,7.15,4.09,7.64,7.83,5.83,0.00
7.85,6.99,6.28,6.89,5.53,12.39,4.81,12.87,3.50,7.50,7.15,9.72,5.21,8.34,9.46,10.61,4.79,6.69,3.94,6.88,4.86,10.21,9.59,10.46,4.62,6.51,9.56,5.62,8.52,6.81,7.96,8.08,5.19,6.68,7.87,4.62,8.60,7.83,6.49,9.83,0.00
4.70,4.34,9.00,7.56,7.38,9.69,4.65,4.18,3.75,8.42,4.85,9.05,4.27,8.60,8.51,11.36,4.13,7.97,10.37,4.14,5.46,4.17,7.56,10.61,5.33,5.39,4.78,4.02,5.64,8.47,3.73,3.45,11.92,8.14,6.77,3.95,5.22,7.14,5.24,7.20,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.76,8.54,4.40,10.22,9.83,9.09,4.21,4.10,3.92,4.43,4.41,10.79,4.15,4.75,9.58,4.56,4.23,7.46,3.84,6.37,4.66,3.81,11.31,9.41,5.82,8.68,4.23,6.79,11.41,4.30,9.18,9.03,4.47,9.08,6.66,4.37,8.59,7.88,9.06,4.39,1.00
4.27,4.17,5.44,3.52,11.85,8.23,9.38,3.85,4.25,5.97,4.90,9.73,8.27,4.09,6.94,6.92,4.18,9.95,3.76,8.85,4.37,4.15,6.81,4.18,4.72,4.64,4.23,10.35,6.09,4.76,3.86,3.55,4.83,4.49,4.36,3.90,7.75,4.73,9.15,4.45,0.00
4.98,8.87,10.43,9.36,9.70,5.26,4.60,3.98,9.76,3.85,4.65,9.93,3.92,13.17,9.79,7.65,4.02,7.74,3.85,4.61,4.17,9.24,12.06,9.62,6.22,10.48,4.25,3.67,7.57,4.32,9.18,3.61,4.94,6.37,8.34,4.06,7.96,4.25,7.11,6.37,1.00
4.39,3.84,4.45,7.25,11.84,8.10,4.64,4.04,3.88,3.74,4.63,4.13,3.70,9.57,5.58,4.76,10.18,7.55,7.40,5.61,6.48,10.11,9.26,9.09,5.46,6.43,4.43,3.76,8.76,5.35,5.05,8.20,4.65,7.80,6.10,10.26,3.54,5.60,6.75,5.65,0.00
9.81,9.41,4.89,10.77,9.19,7.53,4.90,4.39,3.92,4.63,4.63,9.23,10.31,4.30,6.76,4.97,4.05,4.81,3.99,7.09,4.09,5.32,10.69,4.66,9.06,4.93,4.34,4.70,10.59,5.15,3.96,3.83,4.99,7.96,10.14,3.60,9.78,7.59,8.26,4.62,1.00
6.77,6.28,4.42,8.57,10.76,10.19,4.28,4.65,3.93,3.72,4.58,9.31,3.76,4.31,10.07,7.46,4.10,9.11,10.55,4.39,11.37,4.06,7.95,11.40,5.78,5.07,4.38,3.64,13.33,7.72,3.76,3.46,4.64,7.68,6.25,3.92,3.71,7.35,7.55,6.66,0.00
9.83,11.07,8.57,6.86,8.89,8.98,4.54,3.80,4.30,7.33,4.60,10.10,7.74,13.14,11.81,9.60,4.03,6.18,4.03,5.60,6.66,12.12,10.52,9.16,6.43,9.25,9.45,9.94,6.34,7.07,9.18,3.51,8.51,7.40,6.51,4.29,7.90,3.84,7.98,9.18,1.00
9.36,9.36,4.07,10.22,12.41,10.49,4.93,3.94,4.23,3.83,4.70,9.74,8.55,4.48,9.82,9.77,4.04,6.54,3.87,4.40,11.08,10.31,11.62,7.26,7.98,7.14,4.65,3.59,10.70,4.50,3.61,3.51,4.58,7.57,10.09,8.40,4.74,9.46,7.74,4.95,1.00
8.87,9.47,5.49,8.82,8.75,6.46,4.35,3.88,3.66,8.34,4.71,8.48,10.88,7.37,12.99,5.26,3.89,7.59,4.03,10.46,4.39,8.50,9.83,8.91,6.86,7.38,4.16,4.03,5.67,4.87,4.92,8.10,9.15,8.03,5.80,3.57,3.49,9.65,8.15,5.15,1.00
4.64,6.46,5.12,5.86,4.81,12.17,4.62,13.58,4.18,4.15,8.70,11.36,6.25,4.65,9.29,5.88,8.04,8.03,3.87,4.72,8.29,3.56,6.39,9.65,4.46,7.77,12.77,3.77,13.90,8.12,9.80,4.00,4.80,7.74,7.17,4.07,3.91,5.34,6.18,5.33,0.00
8.68,9.22,5.34,7.35,7.95,10.63,6.91,5.68,3.58,6.02,4.90,8.43,5.32,11.74,11.14,10.68,3.83,8.50,4.24,5.21,4.18,10.32,10.07,10.25,5.43,7.34,6.62,3.93,7.31,10.00,9.33,6.24,6.85,6.23,8.34,3.90,6.17,6.81,6.59,11.62,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.91,8.25,7.04,10.54,9.31,10.46,4.68,12.69,6.31,6.70,6.87,9.89,4.16,8.08,10.54,9.98,4.34,10.09,3.80,6.36,5.48,12.04,11.76,11.30,7.02,5.61,11.66,6.98,9.00,7.79,7.90,4.75,4.49,6.80,8.77,4.15,3.90,6.13,8.39,7.31,0.00
8.83,6.64,8.98,10.91,11.98,12.76,4.40,4.10,4.61,5.32,6.18,9.26,5.21,9.12,9.99,10.60,8.31,9.21,4.22,7.08,4.55,11.71,11.54,11.24,5.34,5.19,8.49,10.13,7.33,6.72,8.13,8.97,7.31,5.52,9.36,4.13,7.73,6.97,5.69,8.76,0.00
4.11,5.27,4.46,11.10,8.84,11.61,10.64,3.85,3.73,5.07,8.02,7.47,4.00,7.55,9.19,8.93,4.84,7.08,3.75,7.32,4.26,6.75,8.22,9.82,4.47,8.03,4.33,3.83,8.37,7.16,9.67,4.17,5.02,8.28,4.55,8.07,4.88,9.22,6.13,7.81,0.00
6.13,7.11,6.93,8.24,10.19,7.09,8.82,11.68,3.70,8.54,6.13,9.82,3.87,8.11,9.69,7.78,5.67,8.80,3.94,6.88,4.48,10.17,11.76,6.92,6.31,6.02,4.93,3.78,10.25,7.01,10.20,3.77,7.11,8.13,7.87,8.76,3.60,7.78,8.47,6.83,0.00
4.24,4.69,5.17,8.86,8.68,7.21,11.00,3.96,3.66,4.05,4.83,10.08,3.55,6.56,10.76,8.94,4.28,7.14,4.00,6.97,4.65,10.20,10.90,9.66,5.75,8.21,4.21,4.99,9.79,5.74,9.42,3.71,4.46,4.65,5.05,9.36,4.08,7.36,7.94,5.79,0.00
3.81,9.71,7.90,8.78,11.27,5.58,4.61,4.08,4.12,3.90,4.65,10.09,4.10,5.42,8.88,4.56,4.25,7.12,3.81,4.42,7.29,6.47,9.79,10.27,7.03,10.97,5.08,3.72,10.19,4.37,10.54,3.12,4.57,7.68,10.20,12.04,3.33,5.27,8.28,4.34,1.00
4.68,8.00,7.99,9.77,10.55,6.15,4.75,3.89,4.18,3.73,4.64,5.92,3.66,11.68,10.27,9.39,4.00,6.08,3.92,4.44,4.68,11.38,9.96,10.87,6.97,9.68,4.10,3.56,6.49,7.15,4.86,3.53,4.60,5.30,6.12,7.22,8.78,6.32,6.92,5.56,0.00
4.66,6.33,6.13,8.13,4.62,4.77,4.57,4.04,6.47,3.79,4.66,10.69,3.75,12.33,9.54,9.71,4.14,8.19,3.91,10.09,4.63,8.25,10.01,9.33,6.22,9.45,4.35,3.53,12.75,4.35,9.99,3.51,4.67,4.43,8.80,3.89,3.56,7.15,8.85,7.67,1.00
9.96,12.03,8.86,6.00,9.62,11.48,4.73,11.87,4.09,6.25,4.78,10.00,4.45,12.20,9.89,8.83,3.95,6.24,4.12,9.93,3.95,8.50,12.05,9.58,7.84,9.13,4.39,9.90,12.75,9.01,8.78,3.60,5.11,8.02,10.21,3.48,8.08,6.47,8.98,5.44,1.00
7.36,11.06,8.50,9.68,11.88,10.44,4.66,10.51,3.84,5.55,4.67,8.59,3.68,10.05,10.87,10.90,4.41,7.60,8.70,7.06,4.47,8.56,10.62,10.75,9.08,7.10,5.89,3.79,12.63,5.40,9.17,9.91,5.16,7.25,7.06,6.69,3.97,6.76,9.19,5.05,1.00
4.60,10.95,4.39,9.74,9.96,8.61,5.05,4.04,3.81,6.40,4.61,9.32,3.86,4.21,10.30,5.15,4.16,7.74,4.27,7.99,7.45,3.81,10.19,10.32,4.56,8.46,4.76,4.62,10.40,4.43,9.35,3.36,4.80,8.22,7.68,7.29,3.58,6.90,5.99,4.97,1.00
4.59,8.01,4.50,3.85,8.79,5.86,5.10,4.05,3.95,5.40,4.94,4.17,4.05,5.24,10.78,5.39,4.00,9.69,4.03,4.14,4.78,12.56,11.11,8.82,7.59,9.38,4.51,3.96,7.12,4.64,8.21,3.78,4.89,3.53,6.87,3.90,3.94,7.44,8.43,6.38,0.00
5.91,4.84,4.70,9.15,10.80,6.66,4.64,4.03,3.52,4.56,4.35,10.01,4.10,4.13,8.45,4.65,4.03,8.02,3.80,7.04,8.35,8.02,6.64,11.02,4.45,4.95,9.81,3.67,6.62,4.75,5.15,3.66,4.38,6.72,4.26,4.27,3.78,8.15,4.29,4.77,0.00
9.67,7.48,4.58,5.90,10.71,10.60,4.43,4.12,3.77,4.06,4.62,9.89,8.74,4.59,9.91,7.38,8.73,6.70,4.04,4.93,5.71,8.75,10.52,9.43,8.07,7.47,4.48,3.69,12.20,4.74,3.36,3.54,4.76,9.49,7.78,11.24,9.12,9.59,9.63,4.78,0.00
4.38,7.79,4.41,8.84,10.05,6.10,4.66,4.44,5.60,3.93,4.42,11.60,4.04,11.24,9.66,5.53,4.17,7.29,3.96,4.30,12.93,11.14,4.81,8.73,6.33,9.49,4.43,3.63,8.20,4.52,10.39,3.50,4.71,7.12,8.97,8.60,4.04,8.07,9.24,4.70,1.00
9.79,6.88,7.82,7.71,7.53,11.70,4.66,9.02,3.85,7.10,4.81,11.58,4.20,6.84,5.37,9.54,5.63,7.22,10.20,4.24,11.34,9.32,9.17,9.35,5.15,8.92,9.96,9.33,12.44,5.39,3.75,10.09,8.61,8.66,5.46,10.66,3.50,6.83,9.14,5.21,0.00
4.35,3.75,4.37,3.85,5.42,10.91,4.87,4.46,3.93,4.02,5.32,10.73,3.86,4.46,5.36,7.63,4.33,5.73,3.82,4.32,4.83,3.90,6.11,5.11,4.51,7.17,4.84,3.69,12.53,4.33,3.61,3.51,4.69,9.73,4.78,4.14,4.85,4.26,8.65,7.27,0.00
5.15,12.36,9.30,8.27,7.28,10.72,4.52,4.26,3.87,3.71,4.98,9.63,3.85,4.98,10.61,7.61,4.37,6.73,4.01,9.43,10.69,9.16,7.06,10.26,5.34,12.18,4.43,5.25,13.72,6.58,10.15,3.78,8.80,7.84,4.52,3.85,3.65,6.69,7.77,5.37,1.00
4.76,7.30,6.69,11.57,12.04,6.37,4.16,4.02,4.06,3.62,4.63,9.75,3.80,13.73,10.75,6.87,4.12,7.35,4.13,4.24,4.23,9.23,10.95,9.92,5.54,9.92,4.35,3.48,13.64,4.61,8.41,3.32,4.87,4.07,5.61,5.44,3.62,4.29,6.32,4.71,1.00
9.17,9.37,8.11,9.87,7.66,10.04,4.22,12.80,3.58,8.33,7.81,10.00,3.47,11.80,11.29,11.46,5.61,8.54,3.90,6.90,6.95,10.25,10.35,10.29,7.23,7.21,7.54,7.69,11.01,8.26,7.85,3.77,4.88,6.54,8.60,7.23,8.10,4.41,8.17,8.82,0.00
7.08,8.58,9.21,10.09,8.61,11.70,4.41,13.00,4.09,8.30,5.48,6.94,5.94,11.57,10.31,10.87,8.41,8.43,4.00,6.80,4.47,11.75,10.08,11.23,6.60,6.73,7.80,8.41,7.29,10.35,9.17,3.53,4.71,6.81,9.75,5.64,6.79,7.23,5.92,8.78,0.00
7.26,8.90,7.33,10.65,11.52,11.37,4.15,13.70,4.69,9.02,6.60,8.64,3.63,13.81,10.84,11.09,8.49,9.52,4.57,7.21,5.39,11.20,9.94,10.92,6.71,4.74,10.00,4.03,13.72,7.25,8.36,3.92,4.83,6.70,9.15,7.22,7.99,6.10,7.94,10.23,0.00
4.57,9.77,6.65,8.61,11.55,8.47,4.56,4.07,7.61,6.18,4.92,9.22,3.71,12.92,11.15,5.86,4.52,5.60,3.71,8.46,7.68,9.60,12.35,11.31,5.18,10.09,4.94,4.05,13.98,6.15,7.40,5.86,4.47,6.94,6.25,4.83,3.86,4.59,7.47,9.70,1.00
8.76,10.17,5.30,8.60,7.64,5.11,4.77,5.16,3.64,7.86,4.78,4.44,9.17,4.48,13.25,6.09,4.11,5.48,4.13,8.29,5.44,9.15,12.72,9.47,8.00,6.42,4.37,9.84,6.06,4.34,3.93,3.68,9.40,8.48,10.60,8.71,3.64,9.51,7.75,7.24,1.00
7.67,10.94,6.72,6.74,8.69,9.24,4.56,11.21,3.86,7.64,5.64,5.99,11.41,9.81,10.68,6.95,5.33,7.69,3.99,6.74,4.33,9.65,10.52,9.81,9.83,5.22,4.26,11.28,13.06,5.38,4.85,3.58,8.78,7.33,8.63,6.09,5.04,9.17,7.34,7.58,1.00
8.55,10.49,6.61,10.29,8.85,11.45,5.81,4.05,3.90,6.26,5.15,8.36,10.19,11.63,10.82,8.02,7.82,7.89,9.49,8.92,9.91,9.64,10.75,8.39,7.85,6.66,4.18,4.34,7.26,5.29,7.17,5.06,8.32,7.85,8.74,4.03,7.47,8.51,7.91,7.90,1.00
4.81,7.22,7.99,10.44,5.88,7.61,4.62,3.97,5.56,4.11,5.28,6.72,3.84,11.76,9.83,11.31,4.33,9.23,3.97,4.38,7.77,10.58,12.01,10.56,8.42,10.63,12.01,8.27,7.15,6.81,8.87,3.64,4.87,6.69,7.51,3.81,7.15,4.21,7.44,6.48,0.00
8.75,11.01,7.12,8.52,9.75,9.20,4.66,11.68,3.90,7.25,4.89,3.81,9.84,11.61,11.84,6.91,5.08,8.03,4.11,6.21,5.54,10.90,11.80,9.95,8.98,5.25,4.14,10.12,12.12,4.30,3.86,6.52,8.83,7.61,8.18,7.11,3.55,8.73,8.12,7.64,1.00
4.70,9.16,6.69,8.63,10.70,7.37,4.33,4.10,7.22,3.79,4.41,10.41,3.86,10.94,9.78,4.51,4.21,7.53,3.88,4.22,4.39,8.87,9.35,10.27,8.52,11.09,4.40,3.88,12.87,4.35,9.89,3.22,4.64,6.04,7.63,7.90,3.77,4.55,8.66,4.24,1.00
4.79,7.26,4.95,9.78,7.87,10.82,4.58,4.02,12.18,3.68,4.78,11.57,3.90,6.18,9.33,4.09,5.08,8.21,3.89,4.34,7.52,10.39,9.52,9.58,4.82,8.73,4.16,6.23,10.51,4.17,4.77,3.35,6.80,7.44,5.49,8.90,8.71,4.23,6.82,4.57,0.00
5.17,7.92,9.00,9.72,8.27,6.79,4.72,4.06,4.81,3.87,4.71,9.35,3.93,12.45,11.33,8.50,4.44,7.42,3.74,4.35,8.18,8.68,10.89,10.02,8.06,8.93,3.93,3.79,11.75,4.18,9.90,3.55,4.56,6.49,7.44,4.28,7.86,4.73,7.87,4.79,1.00
8.40,6.67,4.45,5.79,10.03,8.03,5.91,3.98,3.84,4.22,4.58,10.45,4.35,4.30,8.81,7.59,4.10,6.19,4.22,9.17,6.31,3.80,9.65,4.27,4.38,6.40,4.73,9.48,12.15,4.61,3.65,3.79,4.77,5.14,9.85,4.18,8.73,8.84,6.60,5.75,1.00
6.94,10.84,4.60,6.79,8.66,9.58,4.56,4.02,3.82,7.22,4.57,4.38,11.83,6.51,12.10,4.47,4.15,7.67,3.82,10.85,7.98,7.17,10.62,8.92,8.37,5.55,4.19,8.47,6.20,4.89,5.62,3.52,9.40,8.15,8.92,7.30,8.14,9.63,7.15,7.31,1.00
4.39,8.36,4.34,10.71,9.84,4.54,4.52,4.14,7.25,3.86,4.60,11.56,3.86,4.31,9.05,3.90,4.04,5.27,3.83,7.31,3.77,3.66,9.94,6.62,7.12,9.32,4.46,3.45,14.02,4.72,9.67,3.49,4.70,7.49,6.94,9.99,3.53,6.75,8.02,4.55,1.00
8.83,10.90,5.75,5.98,9.16,9.36,4.24,4.87,3.90,8.02,4.52,6.14,9.95,8.34,11.71,4.79,3.94,7.97,3.86,7.76,4.88,7.72,10.74,8.85,8.70,4.98,4.23,10.48,6.71,4.24,3.94,3.57,9.64,8.65,5.97,4.39,5.83,8.96,8.78,4.65,1.00
