1321N1_CENTRAL_NERVOUS_SYSTEM,1.0
42MGBA_CENTRAL_NERVOUS_SYSTEM,1.0
639V_URINARY_TRACT,1.0
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
8305C_THYROID,1.0
A253_SALIVARY_GLAND,1.0
A2780_OVARY,1.0
A549_LUNG,0.0
A673_BONE,1.0
ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
AN3CA_ENDOMETRIUM,0.0
ASPC1_PANCREAS,0.0
AZ521_STOMACH,1.0
BGC823_STOMACH,0.0
BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
BT474_BREAST,0.0
BT549_BREAST,1.0
C2BBE1_LARGE_INTESTINE,0.0
CAKI2_KIDNEY,0.0
CAMA1_BREAST,0.0
CAPAN2_PANCREAS,0.0
CAS1_CENTRAL_NERVOUS_SYSTEM,0.0
CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
COLO205_LARGE_INTESTINE,1.0
COLO678_LARGE_INTESTINE,0.0
CORL105_LUNG,0.0
COV504_OVARY,0.0
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.0
DKMG_CENTRAL_NERVOUS_SYSTEM,0.0
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
EFE184_ENDOMETRIUM,0.0
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
EN_ENDOMETRIUM,0.0
ES2_OVARY,1.0
ESS1_ENDOMETRIUM,1.0
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0
FU97_STOMACH,0.0
FUOV1_OVARY,0.0
G401_SOFT_TISSUE,1.0
G402_SOFT_TISSUE,1.0
GAMG_CENTRAL_NERVOUS_SYSTEM,0.0
GB1_CENTRAL_NERVOUS_SYSTEM,1.0
GCIY_STOMACH,0.0
GCT_SOFT_TISSUE,1.0
GLC82_LUNG,0.0
GMS10_CENTRAL_NERVOUS_SYSTEM,0.0
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
HCC1187_BREAST,0.0
HCC1569_BREAST,0.0
HCC1806_BREAST,1.0
HCC1954_BREAST,0.0
HCC4006_LUNG,0.0
HCC56_LARGE_INTESTINE,0.0
HCC78_LUNG,1.0
HCC827_LUNG,0.0
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
HEP3B217_LIVER,0.0
HS229T_LUNG,0.0
HS578T_BREAST,0.0
HS766T_PANCREAS,0.0
HS840T_UPPER_AERODIGESTIVE_TRACT,0.0
HS852T_SKIN,0.0
HS895T_SKIN,0.0
HS936T_SKIN,0.0
HS939T_SKIN,0.0
HT1197_URINARY_TRACT,0.0
HT1376_URINARY_TRACT,0.0
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
HUPT3_PANCREAS,0.0
HUPT4_PANCREAS,1.0
HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
IMR32_AUTONOMIC_GANGLIA,1.0
ISTMES2_PLEURA,1.0
JHH4_LIVER,1.0
JHH5_LIVER,1.0
JHH6_LIVER,0.0
JHUEM2_ENDOMETRIUM,1.0
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KE39_STOMACH,0.0
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
