42MGBA_CENTRAL_NERVOUS_SYSTEM,1.0
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
AU565_BREAST,1.0
AZ521_STOMACH,1.0
CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
COLO205_LARGE_INTESTINE,1.0
COLO741_SKIN,1.0
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
G401_SOFT_TISSUE,1.0
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
HCC1187_BREAST,1.0
HDQP1_BREAST,1.0
HEC1B_ENDOMETRIUM,1.0
HEC59_ENDOMETRIUM,1.0
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
HPAFII_PANCREAS,1.0
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
IM95_STOMACH,1.0
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KNS81_CENTRAL_NERVOUS_SYSTEM,1.0
KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
KPNSI9S_AUTONOMIC_GANGLIA,1.0
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
MB157_BREAST,1.0
MDAMB468_BREAST,1.0
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
MEWO_SKIN,1.0
MHHES1_BONE,1.0
MKN45_STOMACH,1.0
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
NCIH2286_LUNG,1.0
NCIH810_LUNG,1.0
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
PC14_LUNG,1.0
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
SIMA_AUTONOMIC_GANGLIA,1.0
SKCO1_LARGE_INTESTINE,1.0
SKES1_BONE,1.0
SKNFI_AUTONOMIC_GANGLIA,1.0
SNU16_STOMACH,1.0
SNU398_LIVER,1.0
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
SW48_LARGE_INTESTINE,1.0
TE15_OESOPHAGUS,1.0
U2OS_BONE,1.0
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0
